CityName,VehicleTypeId,Description,Year,Month,Count,Amount
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,10,5,172728
Surat,18,CRANE,2017,10,2,72200
Surat,19,LOADER                                       ,2017,10,3,140360
Surat,21,TEMPO,2017,10,38,134284
Surat,22,ROLLER,2017,10,1,2724
Surat,1,MOPED/SCOOTER                                ,2017,11,9262,9841193
Surat,2,MOTOR CYCLE                                  ,2017,11,10143,12576661
Surat,3,AUTO RICKSHAW,2017,11,202,631672
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,11,3627,63073308
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,11,9,258152
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,11,274,2967078
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2017,11,31,620510
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,11,39,1259659
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,11,4,178459
Surat,18,CRANE,2017,11,2,98560
Surat,19,LOADER                                       ,2017,11,33,1559071
Surat,21,TEMPO,2017,11,394,1394596
Surat,22,ROLLER,2017,11,15,320145
Surat,1,MOPED/SCOOTER                                ,2017,12,7698,8284396
Surat,2,MOTOR CYCLE                                  ,2017,12,8451,10433959
Surat,3,AUTO RICKSHAW,2017,12,94,295660
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,12,2251,40652290
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,12,17,591088
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,12,159,1598635
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2017,12,2,45393
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,12,5,148084
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,12,1,29955
Surat,18,CRANE,2017,12,5,203102
Surat,19,LOADER                                       ,2017,12,6,309786
Surat,21,TEMPO,2017,12,124,443132
Surat,1,MOPED/SCOOTER                                ,2018,1,5959,6477712
Surat,2,MOTOR CYCLE                                  ,2018,1,5779,7475282
Surat,3,AUTO RICKSHAW,2018,1,251,772184
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,1,2553,45706296
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,1,5,190873
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,1,187,1797033
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,1,3,65582
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,1,10,290259
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,1,3,184188
Surat,18,CRANE,2018,1,2,54951
Surat,19,LOADER                                       ,2018,1,4,173664
Surat,21,TEMPO,2018,1,452,1609812
Surat,23,FORKLIFT,2018,1,7,163076
Surat,24,CONCRETE MIXER,2018,1,7,406434
Surat,1,MOPED/SCOOTER                                ,2018,2,6725,7301737
Surat,2,MOTOR CYCLE                                  ,2018,2,7382,9591815
Surat,3,AUTO RICKSHAW,2018,2,178,533391
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,2,2551,46811705
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2018,2,1,10472
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,2,7,400482
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,2,244,2374030
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,2,9,179506
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,2,7,200534
Surat,14,TRAILER 4 TO 8 TON,2018,2,1,1149
Surat,16,TRAILER MORE THAN 12 TON,2018,2,1,6790
Surat,18,CRANE,2018,2,3,112668
Surat,19,LOADER                                       ,2018,2,3,142852
Surat,21,TEMPO,2018,2,194,698084
Surat,22,ROLLER,2018,2,1,44250
Surat,1,MOPED/SCOOTER                                ,2018,3,6629,7187669
Surat,2,MOTOR CYCLE                                  ,2018,3,7094,9267797
Surat,3,AUTO RICKSHAW,2018,3,290,872082
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,3,2670,50837681
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,3,21,788350
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,3,297,2910134
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,3,11,230771
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,3,5,185520
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,3,3,168557
Surat,13,TRAILER 2 TO 4 TON,2018,3,1,1052
Surat,18,CRANE,2018,3,1,30693
Surat,19,LOADER                                       ,2018,3,1,52721
Surat,21,TEMPO,2018,3,419,1494746
Surat,1,MOPED/SCOOTER                                ,2018,4,6659,7232466
Surat,2,MOTOR CYCLE                                  ,2018,4,7296,9413122
Surat,3,AUTO RICKSHAW,2018,4,129,407940
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,4,2751,51174423
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,4,33,1731615
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,4,274,2932681
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,4,65,951884
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,4,5,223176
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,4,3,107610
Surat,18,CRANE,2018,4,4,181843
Surat,19,LOADER                                       ,2018,4,5,315309
Surat,21,TEMPO,2018,4,320,1147959
Surat,23,FORKLIFT,2018,4,3,59999
Surat,1,MOPED/SCOOTER                                ,2018,5,7055,7656489
Surat,2,MOTOR CYCLE                                  ,2018,5,6567,8298115
Surat,3,AUTO RICKSHAW,2018,5,159,614463
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,5,2116,46418660
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2018,5,1,23732
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,5,1,41562
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,5,197,2373833
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,5,5,142801
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,5,4,160900
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,5,5,353781
Surat,18,CRANE,2018,5,5,285767
Surat,19,LOADER                                       ,2018,5,3,193200
Surat,21,TEMPO,2018,5,284,1236469
Surat,25,TANKER,2018,5,1,18905
Surat,26,BUS,2018,5,46,2997440
Surat,1,MOPED/SCOOTER                                ,2018,6,6758,7400319
Surat,2,MOTOR CYCLE                                  ,2018,6,6159,7758527
Surat,3,AUTO RICKSHAW,2018,6,208,813773
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,6,2242,48894415
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2018,6,1,33457
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,6,3,77287
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,6,261,3005705
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,6,37,635253
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,6,13,693178
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,6,3,251531
Surat,19,LOADER                                       ,2018,6,4,285979
Surat,21,TEMPO,2018,6,219,975069
Surat,22,ROLLER,2018,6,1,30875
Surat,23,FORKLIFT,2018,6,2,49404
Surat,25,TANKER,2018,6,1,5056
Surat,26,BUS,2018,6,66,2892715
Surat,1,MOPED/SCOOTER                                ,2018,7,6637,7325491
Surat,2,MOTOR CYCLE                                  ,2018,7,5987,7602969
Surat,3,AUTO RICKSHAW,2018,7,292,1146978
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,7,2052,44581422
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,7,5,106452
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,7,186,2256904
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,7,2,48086
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,7,13,443668
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,7,2,117804
Surat,12,TRAILER UPTO 2 TON,2018,7,4,28860
Surat,18,CRANE,2018,7,2,75990
Surat,19,LOADER                                       ,2018,7,3,172013
Surat,21,TEMPO,2018,7,217,963326
Surat,23,FORKLIFT,2018,7,1,29975
Surat,24,CONCRETE MIXER,2018,7,1,95020
Surat,26,BUS,2018,7,20,855869
Surat,1,MOPED/SCOOTER                                ,2018,8,4467,4980569
Surat,2,MOTOR CYCLE                                  ,2018,8,3795,4812437
Surat,3,AUTO RICKSHAW,2018,8,240,946366
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,8,2261,48249286
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,8,2,58544
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,8,223,2720481
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,8,3,72852
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,8,12,349524
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,8,5,284387
Surat,12,TRAILER UPTO 2 TON,2018,8,10,46009
Surat,19,LOADER                                       ,2018,8,2,107900
Surat,21,TEMPO,2018,8,132,584412
Surat,25,TANKER,2018,8,2,4975
Surat,26,BUS,2018,8,21,690535
Surat,27,AMBULANCE,2018,8,2,44500
Surat,1,MOPED/SCOOTER                                ,2018,9,9531,10550545
Surat,2,MOTOR CYCLE                                  ,2018,9,9277,11732174
Surat,3,AUTO RICKSHAW,2018,9,235,925188
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,9,3050,69623578
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2018,9,4,29012
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,9,133,1769272
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,9,3,69302
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,9,10,338585
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,9,6,305710
Surat,12,TRAILER UPTO 2 TON,2018,9,1,2520
Surat,18,CRANE,2018,9,1,54250
Surat,19,LOADER                                       ,2018,9,3,168670
Surat,21,TEMPO,2018,9,228,1021096
Surat,23,FORKLIFT,2018,9,1,25813
Surat,26,BUS,2018,9,39,1981113
Surat,1,MOPED/SCOOTER                                ,2018,10,5263,5845001
Surat,2,MOTOR CYCLE                                  ,2018,10,5028,6534403
Surat,3,AUTO RICKSHAW,2018,10,369,1458033
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,10,2182,51448112
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2018,10,2,52673
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,10,3,102425
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,10,276,3475090
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,10,9,229846
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,10,11,375488
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,10,3,160159
Surat,12,TRAILER UPTO 2 TON,2018,10,14,48875
Surat,18,CRANE,2018,10,2,101361
Surat,19,LOADER                                       ,2018,10,2,126250
Surat,21,TEMPO,2018,10,248,1108970
Surat,26,BUS,2018,10,70,3800030
Surat,27,AMBULANCE,2018,10,1,26719
Surat,1,MOPED/SCOOTER                                ,2018,11,7272,8091676
Surat,2,MOTOR CYCLE                                  ,2018,11,7368,9586892
Surat,3,AUTO RICKSHAW,2018,11,325,1296440
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,11,3760,81549363
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,11,2,85357
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,11,261,3047107
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,11,4,102462
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,11,19,710500
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,11,3,145312
Surat,18,CRANE,2018,11,1,83911
Surat,19,LOADER                                       ,2018,11,6,497505
Surat,21,TEMPO,2018,11,176,810665
Surat,23,FORKLIFT,2018,11,1,22863
Surat,26,BUS,2018,11,4,216387
Surat,1,MOPED/SCOOTER                                ,2018,12,6150,6851899
Surat,2,MOTOR CYCLE                                  ,2018,12,6520,8438611
Surat,3,AUTO RICKSHAW,2018,12,128,510453
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2018,12,2795,50828789
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2018,12,3,50625
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2018,12,211,2794980
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2018,12,1,23983
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2018,12,7,236002
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2018,12,4,140066
Surat,12,TRAILER UPTO 2 TON,2018,12,3,9420
Surat,18,CRANE,2018,12,1,34955
Surat,19,LOADER                                       ,2018,12,9,615953
Surat,21,TEMPO,2018,12,234,1071955
Surat,22,ROLLER,2018,12,2,53096
Surat,23,FORKLIFT,2018,12,2,57083
Surat,26,BUS,2018,12,37,1888572
Surat,1,MOPED/SCOOTER                                ,2019,1,6460,7211368
Surat,2,MOTOR CYCLE                                  ,2019,1,6317,7807977
Surat,3,AUTO RICKSHAW,2019,1,157,627154
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,1,2606,55624336
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2019,1,1,21465
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,1,294,3505602
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,1,2,44000
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,1,12,398092
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,1,11,524234
Surat,12,TRAILER UPTO 2 TON,2019,1,60,190552
Surat,18,CRANE,2019,1,2,72500
Surat,19,LOADER                                       ,2019,1,2,133163
Surat,20,WHEEL DOZER                                  ,2019,1,1,1476
Surat,21,TEMPO,2019,1,151,678885
Surat,23,FORKLIFT,2019,1,3,94282
Surat,24,CONCRETE MIXER,2019,1,1,100000
Surat,25,TANKER,2019,1,2,25721
Surat,26,BUS,2019,1,5,243388
Surat,1,MOPED/SCOOTER                                ,2019,2,4826,5384421
Surat,2,MOTOR CYCLE                                  ,2019,2,4938,6428325
Surat,3,AUTO RICKSHAW,2019,2,300,1199109
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,2,1952,44013565
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2019,2,1,29237
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2019,2,2,37978
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,2,258,3103831
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,2,2,40849
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,2,1,28797
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,2,10,581030
Surat,12,TRAILER UPTO 2 TON,2019,2,17,60248
Surat,18,CRANE,2019,2,3,139851
Surat,19,LOADER                                       ,2019,2,3,254368
Surat,21,TEMPO,2019,2,397,1790352
Surat,24,CONCRETE MIXER,2019,2,1,98125
Surat,25,TANKER,2019,2,1,75032
Surat,26,BUS,2019,2,53,2760657
Surat,27,AMBULANCE,2019,2,1,45417
Surat,1,MOPED/SCOOTER                                ,2019,3,4883,5488964
Surat,2,MOTOR CYCLE                                  ,2019,3,4630,6050263
Surat,3,AUTO RICKSHAW,2019,3,258,1026651
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,3,2091,49463037
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2019,3,3,66050
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,3,214,2764138
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,3,8,183143
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,3,18,717246
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,3,11,604630
Surat,12,TRAILER UPTO 2 TON,2019,3,30,95427
Surat,18,CRANE,2019,3,1,42203
Surat,19,LOADER                                       ,2019,3,3,228942
Surat,21,TEMPO,2019,3,313,1423367
Surat,25,TANKER,2019,3,5,281550
Surat,26,BUS,2019,3,21,946696
Surat,28,SWEEPING MACHINE,2019,3,2,470000
Surat,1,MOPED/SCOOTER                                ,2019,4,4955,5500497
Surat,2,MOTOR CYCLE                                  ,2019,4,5248,6835257
Surat,3,AUTO RICKSHAW,2019,4,239,951494
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,4,2237,52479149
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2019,4,1,32000
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2019,4,5,145750
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,4,276,3583039
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,4,5,148566
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,4,5,228306
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,4,5,353570
Surat,18,CRANE,2019,4,1,37074
Surat,21,TEMPO,2019,4,261,1190626
Surat,22,ROLLER,2019,4,1,67850
Surat,26,BUS,2019,4,14,557933
Surat,27,AMBULANCE,2019,4,2,65016
Surat,1,MOPED/SCOOTER                                ,2019,5,6657,7583750
Surat,2,MOTOR CYCLE                                  ,2019,5,4499,5991268
Surat,3,AUTO RICKSHAW,2019,5,166,669201
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,5,2271,45237992
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2019,5,3,77357
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,5,151,1829889
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,5,1,29758
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,5,17,505460
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,5,14,1783431
Surat,12,TRAILER UPTO 2 TON,2019,5,12,31950
Surat,19,LOADER                                       ,2019,5,5,304433
Surat,21,TEMPO,2019,5,211,966704
Surat,23,FORKLIFT,2019,5,1,61213
Surat,24,CONCRETE MIXER,2019,5,2,169700
Surat,26,BUS,2019,5,32,1721732
Surat,27,AMBULANCE,2019,5,2,49277
Surat,1,MOPED/SCOOTER                                ,2019,6,5301,6021025
Surat,2,MOTOR CYCLE                                  ,2019,6,4428,5830037
Surat,3,AUTO RICKSHAW,2019,6,203,815070
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,6,1705,35281792
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2019,6,2,46598
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,6,145,1881081
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,6,1,25428
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,6,17,508258
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,6,4,247309
Surat,12,TRAILER UPTO 2 TON,2019,6,1,3125
Surat,18,CRANE,2019,6,2,95155
Surat,19,LOADER                                       ,2019,6,2,120650
Surat,21,TEMPO,2019,6,207,952633
Surat,23,FORKLIFT,2019,6,1,35046
Surat,24,CONCRETE MIXER,2019,6,1,97350
Surat,25,TANKER,2019,6,1,5440
Surat,26,BUS,2019,6,43,2309150
Surat,27,AMBULANCE,2019,6,2,76188
Surat,1,MOPED/SCOOTER                                ,2019,7,5431,6165930
Surat,2,MOTOR CYCLE                                  ,2019,7,4026,5294466
Surat,3,AUTO RICKSHAW,2019,7,261,1056254
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,7,1555,33608518
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,7,129,1687762
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,7,4,91410
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,7,3,85585
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,7,8,344802
Surat,12,TRAILER UPTO 2 TON,2019,7,10,28786
Surat,18,CRANE,2019,7,2,76440
Surat,19,LOADER                                       ,2019,7,3,240175
Surat,21,TEMPO,2019,7,145,672127
Surat,25,TANKER,2019,7,3,16250
Surat,26,BUS,2019,7,55,2397901
Surat,1,MOPED/SCOOTER                                ,2019,8,5837,6668084
Surat,2,MOTOR CYCLE                                  ,2019,8,4879,6341588
Surat,3,AUTO RICKSHAW,2019,8,291,1184757
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,8,1535,32680253
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2019,8,2,19765
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2019,8,9,297085
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,8,161,2048835
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,8,3,79173
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,8,1,37185
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,8,13,788813
Surat,12,TRAILER UPTO 2 TON,2019,8,1,5250
Surat,17,EXCAVATOR,2019,8,1,47500
Surat,18,CRANE,2019,8,3,174881
Surat,21,TEMPO,2019,8,181,834195
Surat,23,FORKLIFT,2019,8,1,26255
Surat,26,BUS,2019,8,37,1703904
Surat,27,AMBULANCE,2019,8,1,32373
Surat,1,MOPED/SCOOTER                                ,2019,9,4645,5318722
Surat,2,MOTOR CYCLE                                  ,2019,9,4204,5748424
Surat,3,AUTO RICKSHAW,2019,9,140,579314
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,9,1492,32227917
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2019,9,3,94658
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,9,169,2069779
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,9,3,99501
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,9,3,202169
Surat,12,TRAILER UPTO 2 TON,2019,9,16,40995
Surat,18,CRANE,2019,9,1,85396
Surat,19,LOADER                                       ,2019,9,6,285250
Surat,21,TEMPO,2019,9,195,891980
Surat,23,FORKLIFT,2019,9,1,38203
Surat,26,BUS,2019,9,2,126440
Surat,1,MOPED/SCOOTER                                ,2019,10,3793,4400991
Surat,2,MOTOR CYCLE                                  ,2019,10,3479,4642579
Surat,3,AUTO RICKSHAW,2019,10,317,1321009
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,10,2327,55307445
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2019,10,5,107645
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,10,226,2733129
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,10,4,132151
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,10,2,54275
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,10,8,375405
Surat,12,TRAILER UPTO 2 TON,2019,10,22,64825
Surat,19,LOADER                                       ,2019,10,2,130638
Surat,21,TEMPO,2019,10,225,1016715
Surat,26,BUS,2019,10,11,474759
Surat,1,MOPED/SCOOTER                                ,2019,11,6792,7934025
Surat,2,MOTOR CYCLE                                  ,2019,11,7266,9570791
Surat,3,AUTO RICKSHAW,2019,11,175,731953
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,11,2958,63774977
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,11,171,2180822
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2019,11,4,91326
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,11,3,105948
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,11,10,398080
Surat,12,TRAILER UPTO 2 TON,2019,11,5,14742
Surat,19,LOADER                                       ,2019,11,1,60891
Surat,21,TEMPO,2019,11,243,1141518
Surat,26,BUS,2019,11,6,327117
Surat,1,MOPED/SCOOTER                                ,2019,12,5780,6799769
Surat,2,MOTOR CYCLE                                  ,2019,12,6122,7857213
Surat,3,AUTO RICKSHAW,2019,12,294,1234617
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2019,12,1799,45211355
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2019,12,1,36510
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2019,12,248,3071656
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2019,12,1,28945
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2019,12,7,320895
Surat,12,TRAILER UPTO 2 TON,2019,12,10,32934
Surat,19,LOADER                                       ,2019,12,3,192694
Surat,21,TEMPO,2019,12,378,1779668
Surat,24,CONCRETE MIXER,2019,12,3,168750
Surat,26,BUS,2019,12,6,301709
Surat,27,AMBULANCE,2019,12,1,32178
Surat,1,MOPED/SCOOTER                                ,2020,1,4220,5014497
Surat,2,MOTOR CYCLE                                  ,2020,1,4139,5418694
Surat,3,AUTO RICKSHAW,2020,1,157,661053
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,1,2032,48653456
